date,people_vaccinated,active_cases,zoom_stock,fb_stock,ubereats_stock,moderna_stock,param1,param2
06/04/15,0,0,,81.805,,,active_cases,people_vaccinated
07/04/15,0,0,,82.82,,,active_cases,people_vaccinated
08/04/15,0,0,,82.47,,,active_cases,people_vaccinated
09/04/15,0,0,,82.255,,,active_cases,people_vaccinated
10/04/15,0,0,,82.26,,,active_cases,people_vaccinated
13/04/15,0,0,,82.93,,,active_cases,people_vaccinated
14/04/15,0,0,,83.065,,,active_cases,people_vaccinated
15/04/15,0,0,,82.965,,,active_cases,people_vaccinated
16/04/15,0,0,,82.61,,,active_cases,people_vaccinated
17/04/15,0,0,,81.24,,,active_cases,people_vaccinated
20/04/15,0,0,,82.195,,,active_cases,people_vaccinated
21/04/15,0,0,,84.015,,,active_cases,people_vaccinated
22/04/15,0,0,,84.195,,,active_cases,people_vaccinated
23/04/15,0,0,,84,,,active_cases,people_vaccinated
24/04/15,0,0,,82.21,,,active_cases,people_vaccinated
27/04/15,0,0,,82.28,,,active_cases,people_vaccinated
28/04/15,0,0,,81.065,,,active_cases,people_vaccinated
29/04/15,0,0,,80.455,,,active_cases,people_vaccinated
30/04/15,0,0,,79.64,,,active_cases,people_vaccinated
01/05/15,0,0,,78.935,,,active_cases,people_vaccinated
04/05/15,0,0,,79.16005,,,active_cases,people_vaccinated
05/05/15,0,0,,78.01,,,active_cases,people_vaccinated
06/05/15,0,0,,77.93,,,active_cases,people_vaccinated
07/05/15,0,0,,78.25,,,active_cases,people_vaccinated
08/05/15,0,0,,78.63,,,active_cases,people_vaccinated
11/05/15,0,0,,78.48,,,active_cases,people_vaccinated
12/05/15,0,0,,77.34,,,active_cases,people_vaccinated
13/05/15,0,0,,78.09,,,active_cases,people_vaccinated
14/05/15,0,0,,80.2575,,,active_cases,people_vaccinated
15/05/15,0,0,,80.85,,,active_cases,people_vaccinated
18/05/15,0,0,,80.805,,,active_cases,people_vaccinated
19/05/15,0,0,,81.12,,,active_cases,people_vaccinated
20/05/15,0,0,,80.28,,,active_cases,people_vaccinated
21/05/15,0,0,,80.5,,,active_cases,people_vaccinated
22/05/15,0,0,,80.78,,,active_cases,people_vaccinated
26/05/15,0,0,,79.84,,,active_cases,people_vaccinated
27/05/15,0,0,,80.045,,,active_cases,people_vaccinated
28/05/15,0,0,,80.53725,,,active_cases,people_vaccinated
29/05/15,0,0,,79.475,,,active_cases,people_vaccinated
01/06/15,0,0,,79.52,,,active_cases,people_vaccinated
02/06/15,0,0,,80.455,,,active_cases,people_vaccinated
03/06/15,0,0,,81.89,,,active_cases,people_vaccinated
04/06/15,0,0,,82.23,,,active_cases,people_vaccinated
05/06/15,0,0,,81.985,,,active_cases,people_vaccinated
08/06/15,0,0,,81.065,,,active_cases,people_vaccinated
09/06/15,0,0,,80.255,,,active_cases,people_vaccinated
10/06/15,0,0,,81.705,,,active_cases,people_vaccinated
11/06/15,0,0,,82.13,,,active_cases,people_vaccinated
12/06/15,0,0,,81.645,,,active_cases,people_vaccinated
15/06/15,0,0,,80.5,,,active_cases,people_vaccinated
16/06/15,0,0,,80.98,,,active_cases,people_vaccinated
17/06/15,0,0,,81.78,,,active_cases,people_vaccinated
18/06/15,0,0,,82.38,,,active_cases,people_vaccinated
19/06/15,0,0,,82.55,,,active_cases,people_vaccinated
22/06/15,0,0,,84.14,,,active_cases,people_vaccinated
23/06/15,0,0,,86.365,,,active_cases,people_vaccinated
24/06/15,0,0,,88.35,,,active_cases,people_vaccinated
25/06/15,0,0,,88.6175,,,active_cases,people_vaccinated
26/06/15,0,0,,87.58415,,,active_cases,people_vaccinated
29/06/15,0,0,,86.615,,,active_cases,people_vaccinated
30/06/15,0,0,,86.135,,,active_cases,people_vaccinated
01/07/15,0,0,,87.22,,,active_cases,people_vaccinated
02/07/15,0,0,,86.89005,,,active_cases,people_vaccinated
06/07/15,0,0,,87.2873,,,active_cases,people_vaccinated
07/07/15,0,0,,86.5405,,,active_cases,people_vaccinated
08/07/15,0,0,,86.0975,,,active_cases,people_vaccinated
09/07/15,0,0,,86.62495,,,active_cases,people_vaccinated
10/07/15,0,0,,87.495,,,active_cases,people_vaccinated
13/07/15,0,0,,89.32,,,active_cases,people_vaccinated
14/07/15,0,0,,90.225,,,active_cases,people_vaccinated
15/07/15,0,0,,90.205,,,active_cases,people_vaccinated
16/07/15,0,0,,90.315,,,active_cases,people_vaccinated
17/07/15,0,0,,93.965,,,active_cases,people_vaccinated
20/07/15,0,0,,96.98,,,active_cases,people_vaccinated
21/07/15,0,0,,98.19135,,,active_cases,people_vaccinated
22/07/15,0,0,,96.75,,,active_cases,people_vaccinated
23/07/15,0,0,,96.13,,,active_cases,people_vaccinated
24/07/15,0,0,,96.82,,,active_cases,people_vaccinated
27/07/15,0,0,,95.22005,,,active_cases,people_vaccinated
28/07/15,0,0,,94.435,,,active_cases,people_vaccinated
29/07/15,0,0,,96.01,,,active_cases,people_vaccinated
30/07/15,0,0,,93.805,,,active_cases,people_vaccinated
31/07/15,0,0,,95.14,,,active_cases,people_vaccinated
03/08/15,0,0,,93.94,,,active_cases,people_vaccinated
04/08/15,0,0,,94.03,,,active_cases,people_vaccinated
05/08/15,0,0,,96.135,,,active_cases,people_vaccinated
06/08/15,0,0,,96.58,,,active_cases,people_vaccinated
07/08/15,0,0,,94.505,,,active_cases,people_vaccinated
10/08/15,0,0,,94.765,,,active_cases,people_vaccinated
11/08/15,0,0,,93.8303,,,active_cases,people_vaccinated
12/08/15,0,0,,92.815,,,active_cases,people_vaccinated
13/08/15,0,0,,94.04,,,active_cases,people_vaccinated
14/08/15,0,0,,93.965,,,active_cases,people_vaccinated
17/08/15,0,0,,93.925,,,active_cases,people_vaccinated
18/08/15,0,0,,94.945,,,active_cases,people_vaccinated
19/08/15,0,0,,95.1305,,,active_cases,people_vaccinated
20/08/15,0,0,,92.615,,,active_cases,people_vaccinated
21/08/15,0,0,,87.395,,,active_cases,people_vaccinated
24/08/15,0,0,,79.57,,,active_cases,people_vaccinated
25/08/15,0,0,,85.335,,,active_cases,people_vaccinated
26/08/15,0,0,,85.36,,,active_cases,people_vaccinated
27/08/15,0,0,,88.625,,,active_cases,people_vaccinated
28/08/15,0,0,,90.636,,,active_cases,people_vaccinated
31/08/15,0,0,,89.97,,,active_cases,people_vaccinated
01/09/15,0,0,,87.945,,,active_cases,people_vaccinated
02/09/15,0,0,,88.76,,,active_cases,people_vaccinated
03/09/15,0,0,,88.775,,,active_cases,people_vaccinated
04/09/15,0,0,,87.545,,,active_cases,people_vaccinated
08/09/15,0,0,,89.535,,,active_cases,people_vaccinated
09/09/15,0,0,,91.075,,,active_cases,people_vaccinated
10/09/15,0,0,,90.845,,,active_cases,people_vaccinated
11/09/15,0,0,,91.605,,,active_cases,people_vaccinated
14/09/15,0,0,,92.11,,,active_cases,people_vaccinated
15/09/15,0,0,,92.52,,,active_cases,people_vaccinated
16/09/15,0,0,,93.115,,,active_cases,people_vaccinated
17/09/15,0,0,,94.205,,,active_cases,people_vaccinated
18/09/15,0,0,,94.12,,,active_cases,people_vaccinated
21/09/15,0,0,,95.505,,,active_cases,people_vaccinated
22/09/15,0,0,,93.3,,,active_cases,people_vaccinated
23/09/15,0,0,,93.56,,,active_cases,people_vaccinated
24/09/15,0,0,,93.5025,,,active_cases,people_vaccinated
25/09/15,0,0,,93.955,,,active_cases,people_vaccinated
28/09/15,0,0,,90.235,,,active_cases,people_vaccinated
29/09/15,0,0,,87.89,,,active_cases,people_vaccinated
30/09/15,0,0,,89.015,,,active_cases,people_vaccinated
01/10/15,0,0,,89.655,,,active_cases,people_vaccinated
02/10/15,0,0,,90.285,,,active_cases,people_vaccinated
05/10/15,0,0,,93.465,,,active_cases,people_vaccinated
06/10/15,0,0,,93.255,,,active_cases,people_vaccinated
07/10/15,0,0,,92.515,,,active_cases,people_vaccinated
08/10/15,0,0,,91.845,,,active_cases,people_vaccinated
09/10/15,0,0,,92.9895,,,active_cases,people_vaccinated
12/10/15,0,0,,93.635,,,active_cases,people_vaccinated
13/10/15,0,0,,94.46,,,active_cases,people_vaccinated
14/10/15,0,0,,94.405,,,active_cases,people_vaccinated
15/10/15,0,0,,95.6,,,active_cases,people_vaccinated
16/10/15,0,0,,96.47,,,active_cases,people_vaccinated
19/10/15,0,0,,97.745,,,active_cases,people_vaccinated
20/10/15,0,0,,98.075,,,active_cases,people_vaccinated
21/10/15,0,0,,97.325,,,active_cases,people_vaccinated
22/10/15,0,0,,98.64,,,active_cases,people_vaccinated
23/10/15,0,0,,101.505,,,active_cases,people_vaccinated
26/10/15,0,0,,102.68,,,active_cases,people_vaccinated
27/10/15,0,0,,103.25,,,active_cases,people_vaccinated
28/10/15,0,0,,103.7,,,active_cases,people_vaccinated
29/10/15,0,0,,104.32,,,active_cases,people_vaccinated
30/10/15,0,0,,103.185,,,active_cases,people_vaccinated
02/11/15,0,0,,102.325,,,active_cases,people_vaccinated
03/11/15,0,0,,103.025,,,active_cases,people_vaccinated
04/11/15,0,0,,103.31,,,active_cases,people_vaccinated
05/11/15,0,0,,109.3,,,active_cases,people_vaccinated
06/11/15,0,0,,107.325,,,active_cases,people_vaccinated
09/11/15,0,0,,107.055,,,active_cases,people_vaccinated
10/11/15,0,0,,106.695,,,active_cases,people_vaccinated
11/11/15,0,0,,108.49,,,active_cases,people_vaccinated
12/11/15,0,0,,108.695,,,active_cases,people_vaccinated
13/11/15,0,0,,106.04,,,active_cases,people_vaccinated
16/11/15,0,0,,102.32,,,active_cases,people_vaccinated
17/11/15,0,0,,105.17,,,active_cases,people_vaccinated
18/11/15,0,0,,106.635,,,active_cases,people_vaccinated
19/11/15,0,0,,106.84,,,active_cases,people_vaccinated
20/11/15,0,0,,107.245,,,active_cases,people_vaccinated
23/11/15,0,0,,106.774,,,active_cases,people_vaccinated
24/11/15,0,0,,105.44,,,active_cases,people_vaccinated
25/11/15,0,0,,105.85,,,active_cases,people_vaccinated
27/11/15,0,0,,105.41,,,active_cases,people_vaccinated
30/11/15,0,0,,104.92495,,,active_cases,people_vaccinated
01/12/15,0,0,,105.825,,,active_cases,people_vaccinated
02/12/15,0,0,,106.855,,,active_cases,people_vaccinated
03/12/15,0,0,,105.1,,,active_cases,people_vaccinated
04/12/15,0,0,,105.92,,,active_cases,people_vaccinated
07/12/15,0,0,,105.745,,,active_cases,people_vaccinated
08/12/15,0,0,,105.43,,,active_cases,people_vaccinated
09/12/15,0,0,,104.995,,,active_cases,people_vaccinated
10/12/15,0,0,,105.405,,,active_cases,people_vaccinated
11/12/15,0,0,,103.125,,,active_cases,people_vaccinated
14/12/15,0,0,,103.1,,,active_cases,people_vaccinated
15/12/15,0,0,,105.04,,,active_cases,people_vaccinated
16/12/15,0,0,,105.64,,,active_cases,people_vaccinated
17/12/15,0,0,,106.94,,,active_cases,people_vaccinated
18/12/15,0,0,,105.28,,,active_cases,people_vaccinated
21/12/15,0,0,,104.375,,,active_cases,people_vaccinated
22/12/15,0,0,,105.23505,,,active_cases,people_vaccinated
23/12/15,0,0,,104.985,,,active_cases,people_vaccinated
24/12/15,0,0,,104.91,,,active_cases,people_vaccinated
28/12/15,0,0,,105.255,,,active_cases,people_vaccinated
29/12/15,0,0,,106.995,,,active_cases,people_vaccinated
30/12/15,0,0,,106.655,,,active_cases,people_vaccinated
31/12/15,0,0,,105.395,,,active_cases,people_vaccinated
04/01/16,0,0,,100.995,,,active_cases,people_vaccinated
05/01/16,0,0,,102.68745,,,active_cases,people_vaccinated
06/01/16,0,0,,102.335,,,active_cases,people_vaccinated
07/01/16,0,0,,99.365,,,active_cases,people_vaccinated
08/01/16,0,0,,98.76555,,,active_cases,people_vaccinated
11/01/16,0,0,,96.995,,,active_cases,people_vaccinated
12/01/16,0,0,,98.755,,,active_cases,people_vaccinated
13/01/16,0,0,,97.895,,,active_cases,people_vaccinated
14/01/16,0,0,,95.66,,,active_cases,people_vaccinated
15/01/16,0,0,,94.96,,,active_cases,people_vaccinated
19/01/16,0,0,,95.67,,,active_cases,people_vaccinated
20/01/16,0,0,,92.185,,,active_cases,people_vaccinated
21/01/16,0,0,,94.305,,,active_cases,people_vaccinated
22/01/16,0,0,,96.78,,,active_cases,people_vaccinated
25/01/16,0,0,,98.205,,,active_cases,people_vaccinated
26/01/16,0,0,,96.77,,,active_cases,people_vaccinated
27/01/16,0,0,,96.04,,,active_cases,people_vaccinated
28/01/16,0,0,,107.575,,,active_cases,people_vaccinated
29/01/16,0,0,,110.84,,,active_cases,people_vaccinated
01/02/16,0,0,,113.865,,,active_cases,people_vaccinated
02/02/16,0,0,,115.395,,,active_cases,people_vaccinated
03/02/16,0,0,,112.54535,,,active_cases,people_vaccinated
04/02/16,0,0,,110.595,,,active_cases,people_vaccinated
05/02/16,0,0,,106.38,,,active_cases,people_vaccinated
08/02/16,0,0,,100.07,,,active_cases,people_vaccinated
09/02/16,0,0,,99.61,,,active_cases,people_vaccinated
10/02/16,0,0,,101.745,,,active_cases,people_vaccinated
11/02/16,0,0,,101.995,,,active_cases,people_vaccinated
12/02/16,0,0,,102.665,,,active_cases,people_vaccinated
16/02/16,0,0,,102.085,,,active_cases,people_vaccinated
17/02/16,0,0,,103.06,,,active_cases,people_vaccinated
18/02/16,0,0,,104.515,,,active_cases,people_vaccinated
19/02/16,0,0,,103.54,,,active_cases,people_vaccinated
22/02/16,0,0,,106.795,,,active_cases,people_vaccinated
23/02/16,0,0,,106.295,,,active_cases,people_vaccinated
24/02/16,0,0,,104.845,,,active_cases,people_vaccinated
25/02/16,0,0,,106.84,,,active_cases,people_vaccinated
26/02/16,0,0,,108.305,,,active_cases,people_vaccinated
29/02/16,0,0,,107.83005,,,active_cases,people_vaccinated
01/03/16,0,0,,108.71,,,active_cases,people_vaccinated
02/03/16,0,0,,109.66,,,active_cases,people_vaccinated
03/03/16,0,0,,109.42,,,active_cases,people_vaccinated
04/03/16,0,0,,108.99,,,active_cases,people_vaccinated
07/03/16,0,0,,106.395,,,active_cases,people_vaccinated
08/03/16,0,0,,105.885,,,active_cases,people_vaccinated
09/03/16,0,0,,106.5,,,active_cases,people_vaccinated
10/03/16,0,0,,107.21495,,,active_cases,people_vaccinated
11/03/16,0,0,,108.67,,,active_cases,people_vaccinated
14/03/16,0,0,,109.55,,,active_cases,people_vaccinated
15/03/16,0,0,,109.835,,,active_cases,people_vaccinated
16/03/16,0,0,,111.3,,,active_cases,people_vaccinated
17/03/16,0,0,,111.71,,,active_cases,people_vaccinated
18/03/16,0,0,,111.345,,,active_cases,people_vaccinated
21/03/16,0,0,,111.7,,,active_cases,people_vaccinated
22/03/16,0,0,,112.025,,,active_cases,people_vaccinated
23/03/16,0,0,,112.595,,,active_cases,people_vaccinated
24/03/16,0,0,,112.385,,,active_cases,people_vaccinated
28/03/16,0,0,,113.76945,,,active_cases,people_vaccinated
29/03/16,0,0,,114.98,,,active_cases,people_vaccinated
30/03/16,0,0,,115.6725,,,active_cases,people_vaccinated
31/03/16,0,0,,114.3891,,,active_cases,people_vaccinated
01/04/16,0,0,,114.76,,,active_cases,people_vaccinated
04/04/16,0,0,,113.08,,,active_cases,people_vaccinated
05/04/16,0,0,,112.61,,,active_cases,people_vaccinated
06/04/16,0,0,,113.115,,,active_cases,people_vaccinated
07/04/16,0,0,,113.97815,,,active_cases,people_vaccinated
08/04/16,0,0,,112.115,,,active_cases,people_vaccinated
11/04/16,0,0,,109.84,,,active_cases,people_vaccinated
12/04/16,0,0,,110.07725,,,active_cases,people_vaccinated
13/04/16,0,0,,109.585,,,active_cases,people_vaccinated
14/04/16,0,0,,111.15,,,active_cases,people_vaccinated
15/04/16,0,0,,110.085,,,active_cases,people_vaccinated
18/04/16,0,0,,110.005,,,active_cases,people_vaccinated
19/04/16,0,0,,110.805,,,active_cases,people_vaccinated
20/04/16,0,0,,112.415,,,active_cases,people_vaccinated
21/04/16,0,0,,113.175,,,active_cases,people_vaccinated
22/04/16,0,0,,110.38,,,active_cases,people_vaccinated
25/04/16,0,0,,109.87,,,active_cases,people_vaccinated
26/04/16,0,0,,109.325,,,active_cases,people_vaccinated
27/04/16,0,0,,107.625,,,active_cases,people_vaccinated
28/04/16,0,0,,118.51,,,active_cases,people_vaccinated
29/04/16,0,0,,116.84,,,active_cases,people_vaccinated
02/05/16,0,0,,117.65,,,active_cases,people_vaccinated
03/05/16,0,0,,117.59,,,active_cases,people_vaccinated
04/05/16,0,0,,117.435,,,active_cases,people_vaccinated
05/05/16,0,0,,118.115,,,active_cases,people_vaccinated
06/05/16,0,0,,118.37485,,,active_cases,people_vaccinated
09/05/16,0,0,,119.59,,,active_cases,people_vaccinated
10/05/16,0,0,,119.75,,,active_cases,people_vaccinated
11/05/16,0,0,,120.25,,,active_cases,people_vaccinated
12/05/16,0,0,,119.87,,,active_cases,people_vaccinated
13/05/16,0,0,,120.16,,,active_cases,people_vaccinated
16/05/16,0,0,,118.48,,,active_cases,people_vaccinated
17/05/16,0,0,,118.105,,,active_cases,people_vaccinated
18/05/16,0,0,,117.5,,,active_cases,people_vaccinated
19/05/16,0,0,,116.685,,,active_cases,people_vaccinated
20/05/16,0,0,,117.47,,,active_cases,people_vaccinated
23/05/16,0,0,,116.77,,,active_cases,people_vaccinated
24/05/16,0,0,,116.925,,,active_cases,people_vaccinated
25/05/16,0,0,,118.0225,,,active_cases,people_vaccinated
26/05/16,0,0,,118.84005,,,active_cases,people_vaccinated
27/05/16,0,0,,119.43,,,active_cases,people_vaccinated
31/05/16,0,0,,119.1105,,,active_cases,people_vaccinated
01/06/16,0,0,,118.45,,,active_cases,people_vaccinated
02/06/16,0,0,,118.83,,,active_cases,people_vaccinated
03/06/16,0,0,,118.42,,,active_cases,people_vaccinated
06/06/16,0,0,,118.895,,,active_cases,people_vaccinated
07/06/16,0,0,,118.485,,,active_cases,people_vaccinated
08/06/16,0,0,,117.935,,,active_cases,people_vaccinated
09/06/16,0,0,,118.195,,,active_cases,people_vaccinated
10/06/16,0,0,,117.185,,,active_cases,people_vaccinated
13/06/16,0,0,,114.395,,,active_cases,people_vaccinated
14/06/16,0,0,,114.265,,,active_cases,people_vaccinated
15/06/16,0,0,,114.755,,,active_cases,people_vaccinated
16/06/16,0,0,,113.72,,,active_cases,people_vaccinated
17/06/16,0,0,,113.495,,,active_cases,people_vaccinated
20/06/16,0,0,,113.735,,,active_cases,people_vaccinated
21/06/16,0,0,,114.5921,,,active_cases,people_vaccinated
22/06/16,0,0,,114.175,,,active_cases,people_vaccinated
23/06/16,0,0,,114.315,,,active_cases,people_vaccinated
24/06/16,0,0,,112.34,,,active_cases,people_vaccinated
27/06/16,0,0,,109.9,,,active_cases,people_vaccinated
28/06/16,0,0,,111.65,,,active_cases,people_vaccinated
29/06/16,0,0,,113.645,,,active_cases,people_vaccinated
30/06/16,0,0,,114.425,,,active_cases,people_vaccinated
01/07/16,0,0,,114.47,,,active_cases,people_vaccinated
05/07/16,0,0,,113.54,,,active_cases,people_vaccinated
06/07/16,0,0,,114.88,,,active_cases,people_vaccinated
07/07/16,0,0,,116.165,,,active_cases,people_vaccinated
08/07/16,0,0,,116.675,,,active_cases,people_vaccinated
11/07/16,0,0,,118.1,,,active_cases,people_vaccinated
12/07/16,0,0,,118.145,,,active_cases,people_vaccinated
13/07/16,0,0,,117.54,,,active_cases,people_vaccinated
14/07/16,0,0,,117.17,,,active_cases,people_vaccinated
15/07/16,0,0,,117.43,,,active_cases,people_vaccinated
18/07/16,0,0,,118.25,,,active_cases,people_vaccinated
19/07/16,0,0,,119.755,,,active_cases,people_vaccinated
20/07/16,0,0,,121.38,,,active_cases,people_vaccinated
21/07/16,0,0,,121.175,,,active_cases,people_vaccinated
22/07/16,0,0,,120.16,,,active_cases,people_vaccinated
25/07/16,0,0,,119.815,,,active_cases,people_vaccinated
26/07/16,0,0,,121.41,,,active_cases,people_vaccinated
27/07/16,0,0,,123.255,,,active_cases,people_vaccinated
28/07/16,0,0,,125.98,,,active_cases,people_vaccinated
29/07/16,0,0,,124.775,,,active_cases,people_vaccinated
01/08/16,0,0,,123.72,,,active_cases,people_vaccinated
02/08/16,0,0,,123.435,,,active_cases,people_vaccinated
03/08/16,0,0,,123.115,,,active_cases,people_vaccinated
04/08/16,0,0,,123.65,,,active_cases,people_vaccinated
05/08/16,0,0,,125.2267,,,active_cases,people_vaccinated
08/08/16,0,0,,125,,,active_cases,people_vaccinated
09/08/16,0,0,,125.31,,,active_cases,people_vaccinated
10/08/16,0,0,,125.01,,,active_cases,people_vaccinated
11/08/16,0,0,,125.065,,,active_cases,people_vaccinated
12/08/16,0,0,,124.59,,,active_cases,people_vaccinated
15/08/16,0,0,,124.31,,,active_cases,people_vaccinated
16/08/16,0,0,,123.35,,,active_cases,people_vaccinated
17/08/16,0,0,,123.615,,,active_cases,people_vaccinated
18/08/16,0,0,,123.95,,,active_cases,people_vaccinated
19/08/16,0,0,,123.7185,,,active_cases,people_vaccinated
22/08/16,0,0,,123.97,,,active_cases,people_vaccinated
23/08/16,0,0,,124.67,,,active_cases,people_vaccinated
24/08/16,0,0,,123.89,,,active_cases,people_vaccinated
25/08/16,0,0,,123.735,,,active_cases,people_vaccinated
26/08/16,0,0,,124.55,,,active_cases,people_vaccinated
29/08/16,0,0,,125.54,,,active_cases,people_vaccinated
30/08/16,0,0,,125.875,,,active_cases,people_vaccinated
31/08/16,0,0,,125.66,,,active_cases,people_vaccinated
01/09/16,0,0,,126.115,,,active_cases,people_vaccinated
02/09/16,0,0,,126.43,,,active_cases,people_vaccinated
06/09/16,0,0,,128.205,,,active_cases,people_vaccinated
07/09/16,0,0,,130.965,,,active_cases,people_vaccinated
08/09/16,0,0,,130.445,,,active_cases,people_vaccinated
09/09/16,0,0,,128.5245,,,active_cases,people_vaccinated
12/09/16,0,0,,127.255,,,active_cases,people_vaccinated
13/09/16,0,0,,127.505,,,active_cases,people_vaccinated
14/09/16,0,0,,127.845,,,active_cases,people_vaccinated
15/09/16,0,0,,128.385,,,active_cases,people_vaccinated
16/09/16,0,0,,128.69,,,active_cases,people_vaccinated
19/09/16,0,0,,129.1,,,active_cases,people_vaccinated
20/09/16,0,0,,128.60035,,,active_cases,people_vaccinated
21/09/16,0,0,,129.1975,,,active_cases,people_vaccinated
22/09/16,0,0,,130.145,,,active_cases,people_vaccinated
23/09/16,0,0,,127.95,,,active_cases,people_vaccinated
26/09/16,0,0,,127.48,,,active_cases,people_vaccinated
27/09/16,0,0,,128.22,,,active_cases,people_vaccinated
28/09/16,0,0,,128.935,,,active_cases,people_vaccinated
29/09/16,0,0,,128.42,,,active_cases,people_vaccinated
30/09/16,0,0,,128.02,,,active_cases,people_vaccinated
03/10/16,0,0,,128.445,,,active_cases,people_vaccinated
04/10/16,0,0,,128.4132,,,active_cases,people_vaccinated
05/10/16,0,0,,128.315,,,active_cases,people_vaccinated
06/10/16,0,0,,128.57,,,active_cases,people_vaccinated
07/10/16,0,0,,128.79,,,active_cases,people_vaccinated
10/10/16,0,0,,129.95,,,active_cases,people_vaccinated
11/10/16,0,0,,129.435,,,active_cases,people_vaccinated
12/10/16,0,0,,129.06,,,active_cases,people_vaccinated
13/10/16,0,0,,127.5,,,active_cases,people_vaccinated
14/10/16,0,0,,128.265,,,active_cases,people_vaccinated
17/10/16,0,0,,127.895,,,active_cases,people_vaccinated
18/10/16,0,0,,128.7,,,active_cases,people_vaccinated
19/10/16,0,0,,129.535,,,active_cases,people_vaccinated
20/10/16,0,0,,130.08,,,active_cases,people_vaccinated
21/10/16,0,0,,130.915,,,active_cases,people_vaccinated
24/10/16,0,0,,132.7775,,,active_cases,people_vaccinated
25/10/16,0,0,,132.86,,,active_cases,people_vaccinated
26/10/16,0,0,,131.5975,,,active_cases,people_vaccinated
27/10/16,0,0,,130.535,,,active_cases,people_vaccinated
28/10/16,0,0,,131.45,,,active_cases,people_vaccinated
31/10/16,0,0,,131.50175,,,active_cases,people_vaccinated
01/11/16,0,0,,130.295,,,active_cases,people_vaccinated
02/11/16,0,0,,128.255,,,active_cases,people_vaccinated
03/11/16,0,0,,121.39,,,active_cases,people_vaccinated
04/11/16,0,0,,120.59,,,active_cases,people_vaccinated
07/11/16,0,0,,122.27945,,,active_cases,people_vaccinated
08/11/16,0,0,,123.075,,,active_cases,people_vaccinated
09/11/16,0,0,,122.16,,,active_cases,people_vaccinated
10/11/16,0,0,,119.725,,,active_cases,people_vaccinated
11/11/16,0,0,,119.425,,,active_cases,people_vaccinated
14/11/16,0,0,,116.33955,,,active_cases,people_vaccinated
15/11/16,0,0,,117.16,,,active_cases,people_vaccinated
16/11/16,0,0,,116.045,,,active_cases,people_vaccinated
17/11/16,0,0,,116.9,,,active_cases,people_vaccinated
18/11/16,0,0,,117.985,,,active_cases,people_vaccinated
21/11/16,0,0,,119.875,,,active_cases,people_vaccinated
22/11/16,0,0,,121.94,,,active_cases,people_vaccinated
23/11/16,0,0,,120.625,,,active_cases,people_vaccinated
25/11/16,0,0,,120.605,,,active_cases,people_vaccinated
28/11/16,0,0,,120.755,,,active_cases,people_vaccinated
29/11/16,0,0,,121.25,,,active_cases,people_vaccinated
30/11/16,0,0,,119.87,,,active_cases,people_vaccinated
01/12/16,0,0,,116.225,,,active_cases,people_vaccinated
02/12/16,0,0,,115.39,,,active_cases,people_vaccinated
05/12/16,0,0,,116.32,,,active_cases,people_vaccinated
06/12/16,0,0,,117.0625,,,active_cases,people_vaccinated
07/12/16,0,0,,117.26,,,active_cases,people_vaccinated
08/12/16,0,0,,118.57,,,active_cases,people_vaccinated
09/12/16,0,0,,119.445,,,active_cases,people_vaccinated
12/12/16,0,0,,118.445,,,active_cases,people_vaccinated
13/12/16,0,0,,119.565,,,active_cases,people_vaccinated
14/12/16,0,0,,120.27,,,active_cases,people_vaccinated
15/12/16,0,0,,121.065,,,active_cases,people_vaccinated
16/12/16,0,0,,120.385,,,active_cases,people_vaccinated
19/12/16,0,0,,119.435,,,active_cases,people_vaccinated
20/12/16,0,0,,119.285,,,active_cases,people_vaccinated
21/12/16,0,0,,118.84,,,active_cases,people_vaccinated
22/12/16,0,0,,117.96,,,active_cases,people_vaccinated
23/12/16,0,0,,116.93,,,active_cases,people_vaccinated
27/12/16,0,0,,117.772,,,active_cases,people_vaccinated
28/12/16,0,0,,117.45,,,active_cases,people_vaccinated
29/12/16,0,0,,116.7955,,,active_cases,people_vaccinated
30/12/16,0,0,,115.80195,,,active_cases,people_vaccinated
03/01/17,0,0,,116.675,,,active_cases,people_vaccinated
04/01/17,0,0,,118.475,,,active_cases,people_vaccinated
05/01/17,0,0,,119.63545,,,active_cases,people_vaccinated
06/01/17,0,0,,121.955,,,active_cases,people_vaccinated
09/01/17,0,0,,124.235,,,active_cases,people_vaccinated
10/01/17,0,0,,124.89,,,active_cases,people_vaccinated
11/01/17,0,0,,125.09,,,active_cases,people_vaccinated
12/01/17,0,0,,125.765,,,active_cases,people_vaccinated
13/01/17,0,0,,128.32,,,active_cases,people_vaccinated
17/01/17,0,0,,127.87,,,active_cases,people_vaccinated
18/01/17,0,0,,127.635,,,active_cases,people_vaccinated
19/01/17,0,0,,127.9,,,active_cases,people_vaccinated
20/01/17,0,0,,127.63,,,active_cases,people_vaccinated
23/01/17,0,0,,128.1,,,active_cases,people_vaccinated
24/01/17,0,0,,129.14,,,active_cases,people_vaccinated
25/01/17,0,0,,130.755,,,active_cases,people_vaccinated
26/01/17,0,0,,132.29005,,,active_cases,people_vaccinated
27/01/17,0,0,,132.015,,,active_cases,people_vaccinated
30/01/17,0,0,,130.59,,,active_cases,people_vaccinated
31/01/17,0,0,,130.08785,,,active_cases,people_vaccinated
01/02/17,0,0,,132.085,,,active_cases,people_vaccinated
02/02/17,0,0,,132.945,,,active_cases,people_vaccinated
